"","ID","g","b","m","com","starting","c_1","c_2","c_12","c_21","n","runtime","runtime_sd","rho_plus_ini","rho_plus","rho_plus_sd","rho_plus_sd_inter_replicates","rho_nurse_ini","rho_nurse","rho_nurse_sd","rho_nurse_sd_inter_replicates","rho_protege_ini","rho_protege","rho_protege_sd","rho_nurse_sd_inter_replicates.1","q_1_1","q_1_1_sd","q_1_1_inter_replicates","q_2_2","q_2_2_sd","q_2_2_inter_replicates","q_1_2","q_1_2_sd","q_1_2_inter_replicates","q_2_1","q_2_1_sd","q_2_1_inter_replicates","clus_1_1","clus_1_1_sd","clus_1_1_inter_replicates","clus_2_2","clus_2_2_sd","clus_2_2_inter_replicates","clus_1_2","clus_1_2_sd","clus_1_2_inter_replicates","clus_2_1","clus_2_1_sd","clus_2_1_inter_replicates","runtime.1"
"777",777,0.75,0.7,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,602.54,82.0060187493035,0.5,0.955842218890555,0.00418169883891567,0.000442124986557835,0.25,0.954805117441279,0.25,0.00109211331366658,0.25,0.00103710144927536,0.25,0.00120461436287328,0.955194719775955,0.00495416672575828,0.00107160121620508,0.000506024896332381,0.00147507655745491,0.00114885981389376,0.936360460026521,0.080350754894886,0.0196440409670689,0.00101987335486468,0.00187427610968024,0.00118078776742313,1.00040901916096,6.3645825175173e-05,8.63323859523056e-05,0.0276569035701734,0.147540859407058,0.0605882631448118,0.981865052435863,0.0157611003688257,0.0201813941638542,0.981865052435863,0.0157611003688257,0.0201813941638542,570.8
"778",778,0.75,0.6,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,565.2,40.864654654114,0.5,0.945280019990005,0.00463851229955928,0.000489986915834904,0.25,0.943924977511244,0.25,0.00111067703062364,0.25,0.00135504247876062,0.25,0.000842611137197132,0.944552533909262,0.00549408248770033,0.00103789063406141,0.00380464829610377,0.00668279349595573,0.00586345876461711,0.909108291843713,0.0875657818219621,0.0215657588280054,0.00130044722070577,0.00238501009721489,0.000807836225895051,1.00066632651583,8.72700522273522e-05,0.000102996734253204,0.663011128961033,2.53675097825703,1.22157978376693,0.965115219500774,0.0243820717668218,0.0221867555197282,0.965115219500774,0.0243820717668218,0.0221867555197282,563.6
"779",779,0.75,0.5,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,613.02,63.2561951291905,0.5,0.9274819990005,0.00535702245703248,0.000830705823171244,0.25,0.926702728635682,0.25,0.00118884335848788,0.25,0.000779270364817591,0.25,0.000763171029568158,0.92761405266743,0.0056472018933653,0.00102791178611495,0,0,0,0.86466996400726,0.123581019272973,0.0343347345989489,0.000711459100805095,0.00108843262105566,0.000702619746872524,1.00098536175942,0.000122021366887435,0.000198257785314564,0,0,0,0.934515325598702,0.03977642867733,0.037491858682348,0.934515325598702,0.03977642867733,0.037491858682348,648.2
"780",780,0.75,0.4,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,680.84,138.086761775986,0.5,0.895887076461769,0.00638757888516052,0.00130454604294433,0.25,0.895417871064468,0.25,0.00171553930548913,0.25,0.000469205397301349,0.25,0.000546978772575435,0.896688731822821,0.00657495442454639,0.00155119172711886,0.000222114186163868,0.000828429739323698,0.000666342558491605,0.600468293780745,0.145785019465919,0.227396886252237,0.000326197759136927,0.000645988896401006,0.000393278151469311,1.00142320557134,0.000330820092268676,0.000304852225067334,0.0170210925950866,0.190197146129759,0.0510632777852599,0.672085370011211,0.09259401471061,0.253536136918495,0.672085370011211,0.09259401471061,0.253536136918495,694.2
"781",781,0.8,0.9,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,585.26,64.0079196488823,0.5,0.968178950524738,0.00357776684601906,0.000466227334102446,0.25,0.966461089455272,0.25,0.00201393411551072,0.25,0.00171786106946527,0.25,0.00181203786865722,0.966704525589101,0.00491149164909395,0.00195730254831993,0.00214301181281124,0.00333837247414979,0.0044488893126974,0.952184318789792,0.076477567619431,0.0126869805832107,0.00169416144823544,0.00263244489289912,0.00178588446411706,1.00025253397579,7.44608672549266e-05,7.77214969598161e-05,0.161783228187546,0.533223184142783,0.33868648107704,0.986363651097511,0.033765901814555,0.0127506243519679,0.986363651097511,0.033765901814555,0.0127506243519679,516.8
"782",782,0.8,0.8,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,562.24,54.9783634209354,0.5,0.96308311844078,0.00382220872736302,0.000466165955043188,0.25,0.961378590704648,0.25,0.00172109023544097,0.25,0.00170452773613193,0.25,0.00154350889491651,0.961680340114719,0.00526373260949261,0.00165604104631674,0.000843100759273675,0.001960397926203,0.00143308187555087,0.949515022060901,0.0635910233474393,0.0118092650029023,0.00168978572480057,0.00292865389382197,0.00153081791995519,1.00031476960593,6.12635096390289e-05,0.000101873658141648,0.0461998151456302,0.182685745791334,0.0724849504565166,0.989771243516099,0.0161970376310848,0.011377414058733,0.989771243516099,0.0161970376310848,0.011377414058733,500.4
"783",783,0.8,0.7,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,606.98,101.145459611393,0.5,0.955764617691154,0.00414863822849322,0.000519181726536717,0.25,0.954344587706147,0.25,0.0013304047892537,0.25,0.0014200299850075,0.25,0.00128139191257336,0.954808862225734,0.00504805112130174,0.00126489155956538,0.00321144984655167,0.00636074904882016,0.00379816001656149,0.930120679806606,0.0897161854047822,0.00941737845321818,0.00138420700587676,0.00224330175659401,0.00124807029570661,1.00048756386921,6.77629465981819e-05,8.08918503147672e-05,0.402229778949722,1.05451211442097,0.473662020800656,0.975972367079942,0.0177332437229319,0.00928326282521853,0.975972367079942,0.0177332437229319,0.00928326282521852,534.8
"784",784,0.8,0.6,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,593.24,64.1622111007198,0.5,0.944934612693653,0.00476816231416776,0.000551326030640921,0.25,0.943652113943029,0.25,0.00153185904033454,0.25,0.00128249875062469,0.25,0.00141458007316724,0.944315068835592,0.00565253518865111,0.00139188315579516,0.0013306411400332,0.00234352654885721,0.00372166360775317,0.87151146544206,0.110675988056749,0.0630952163940354,0.00121985058123765,0.00204470249320349,0.0013431542216145,1.00070436710072,0.000118817762864422,0.000173511515318666,0.191606399944365,1.24593197505249,0.582670207089383,0.925141829920361,0.029868613876304,0.0665235643459791,0.925141829920361,0.029868613876304,0.0665235643459791,514.4
"785",785,0.8,0.5,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,618.14,70.4118708426041,0.5,0.928163578210895,0.00517419546880579,0.000915180557802673,0.25,0.927577651174413,0.25,0.00123708847117637,0.25,0.000585927036481759,0.25,0.000494725340954009,0.928423497992402,0.00541451809527301,0.00110817488856648,0.00145286805600182,0.00243799124815333,0.00337633719934672,0.851032982577116,0.108023845109924,0.0646681914698587,0.000524960178300991,0.00109790264525371,0.000430478840094437,1.00091353045137,0.000106468373374601,0.000154098821919772,0.199699678663119,0.899634668769974,0.48951871825494,0.919610258990167,0.0409708220949303,0.0696040576387603,0.919610258990167,0.0409708220949303,0.0696040576387603,607.6
"786",786,0.8,0.4,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,641.22,109.584648154343,0.5,0.895812093953024,0.00626830962125969,0.00112611570736736,0.25,0.89523828085957,0.25,0.0015207237330589,0.25,0.000573813093453273,0.25,0.000532977505847838,0.896549050762815,0.00641140869635581,0.00122073803904147,0.000483525950177722,0.00117479265956843,0.00145057785053317,0.644823421586653,0.116018308247697,0.094954816565441,0.000417339203091256,0.000832308105798377,0.000401874613140001,1.00147013272851,0.000458201899856779,0.00049195998558276,0.0725060164675185,0.546373262899969,0.217518049402556,0.722333346771352,0.0610895586330614,0.1055197849005,0.722333346771352,0.0610895586330614,0.1055197849005,922.2
"787",787,0.85,0.9,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,557.2,88.0852112697951,0.5,0.968339730134933,0.00344168750728714,0.000484315429735338,0.25,0.966154342828586,0.25,0.00200554559237666,0.25,0.00218538730634683,0.25,0.00162864752659644,0.966431138580466,0.00561226148870372,0.00193579625034341,0.00468374336225344,0.00853163356544461,0.00454093384383007,0.951116298097565,0.0650662334198332,0.0139904270134253,0.0021455902612135,0.00378655401590474,0.00159450838649129,1.00028762706034,7.06059099520929e-05,8.59650345541852e-05,0.445919668866054,1.0862312144316,0.547697742518387,0.986153852159647,0.0260045350152072,0.0133889617677812,0.986153852159646,0.0260045350152072,0.0133889617677813,574.4
"788",788,0.85,0.8,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,544.02,59.9678024721044,0.5,0.962933453273363,0.00380410078269889,0.000199083237645736,0.25,0.960430004997501,0.25,0.00157507754978229,0.25,0.00250344827586207,0.25,0.00155134404343554,0.960772242667317,0.00638821775117699,0.0015056396814469,0.00240557571605294,0.00585616470953489,0.00222266616879154,0.94530018290206,0.0634413324495236,0.0121724622362266,0.00246512318879902,0.00451600843149714,0.00153041805832912,1.00035789999895,6.53612109227896e-05,8.14656343336888e-05,0.127163637772105,0.276104171933254,0.121231014718238,0.986209961454547,0.0151260957581711,0.0107879063341647,0.986209961454547,0.0151260957581711,0.0107879063341647,518
"789",789,0.85,0.7,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,577.9,58.7011451714909,0.5,0.955748585707146,0.0041106207040616,0.000646318833583288,0.25,0.954281019490255,0.25,0.00192233593579257,0.25,0.00146756621689155,0.25,0.00153554539633129,0.954722454001517,0.00526311190016782,0.00182996699586217,0.0013528154433746,0.00399215894538498,0.00180538506796757,0.930588046970597,0.0837928224374329,0.0213184237530952,0.00143583660572695,0.00246974985381893,0.00150712748456302,1.00046368243792,5.73541929265323e-05,0.000112601989701692,0.148978663494215,0.828465312972044,0.252201503967225,0.976953917998794,0.0235836496853829,0.0214749202690334,0.976953917998794,0.0235836496853829,0.0214749202690334,676.6
"790",790,0.85,0.6,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,557.76,58.1304892270638,0.5,0.945101649175412,0.00466021867762911,0.000647906246043236,0.25,0.943232503748126,0.25,0.00166738981582971,0.25,0.00186914542728636,0.25,0.00138381622981712,0.943914285965432,0.00611405118268935,0.00158599074312464,0.00222940582590806,0.00528555140633154,0.00406101954469458,0.910601915031039,0.0734706755444874,0.0227446388453724,0.0017941194144791,0.00317920203142022,0.00134128325164137,1.00072561053187,0.000122703299611134,0.000111386249295279,0.369880833171456,1.93551909293004,0.895408362246012,0.968259267129265,0.0180879566429354,0.0233770139267824,0.968259267129264,0.0180879566429354,0.0233770139267824,508
"791",791,0.85,0.5,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,621.44,68.510229568697,0.5,0.927888275862069,0.00525389574404477,0.000744919962569155,0.25,0.927190044977511,0.25,0.00141125059309928,0.25,0.000698230884557721,0.25,0.000920547852229374,0.928017912701014,0.00561298354748441,0.0012533576140636,0.00252901525901847,0.00404587102179886,0.00504988055292821,0.841621892121989,0.11013230988198,0.0451182644875032,0.000632734542979501,0.00114859121765601,0.000845468154028595,1.00089493053429,0.000147860124400238,0.000208463463532448,0.47340682051674,1.73504581255299,0.982480463883104,0.908446395684778,0.0378733541007148,0.0473462358891286,0.908446395684778,0.0378733541007148,0.0473462358891286,616
"792",792,0.85,0.4,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,637.16,89.5782116365358,0.5,0.895773433283358,0.00651719828812485,0.00103151443269521,0.25,0.895135752123938,0.25,0.00126142180851707,0.25,0.00063768115942029,0.25,0.000612996826939401,0.896416953748156,0.0067105580589205,0.0010780389575037,0.00202502710953495,0.00262288388029843,0.00607508132860485,0.665118812548339,0.160256905568492,0.0981596483051136,0.000456453893142627,0.000747177502624444,0.000447500687206939,1.00143628088489,0.000324519808228118,0.000475149738664501,0.419317402276626,1.85212636681404,1.25795220682988,0.743815629651723,0.0621218282572643,0.107928421580928,0.743815629651723,0.0621218282572643,0.107928421580928,556.4
"793",793,0.9,0.9,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,573.66,62.2974263780883,0.5,0.968364677661169,0.00353429829058391,0.00044368948824428,0.25,0.966943288355822,0.25,0.00114148536724365,0.25,0.00142138930534733,0.25,0.0012069084385218,0.96718419074605,0.00467534007307079,0.00114973258199647,0.00245913520575111,0.00508030036310933,0.00458984215149595,0.952526230368944,0.0764325722681804,0.0141639640204388,0.00140770199558448,0.00242237062214139,0.00120390793303519,1.00024962123825,3.47659871627191e-05,4.10388824965776e-05,0.520599099359914,2.93687771842235,1.36532592569174,0.9863957617573,0.0235799765523143,0.0150050401253398,0.9863957617573,0.0235799765523143,0.0150050401253398,632.4
"794",794,0.9,0.8,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,546.76,40.1873169600117,0.5,0.96300063968016,0.00388456318878544,0.000325890670569279,0.25,0.961065127436282,0.25,0.00164482011640035,0.25,0.00193551224387806,0.25,0.00140470066248908,0.961413212842745,0.00555316298958025,0.0015917047852936,0.00271818519622818,0.0061871770170662,0.00265245006861482,0.941671890950935,0.0683733798834234,0.00695211167150094,0.00190075024642586,0.00333543933819992,0.00137714842790015,1.00036340784316,6.61966658673613e-05,6.98101764050723e-05,0.26322016301267,0.690720167843314,0.347717691493744,0.982203133510549,0.0190859016800162,0.00683362849928044,0.982203133510549,0.0190859016800162,0.00683362849928042,507.4
"795",795,0.9,0.7,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,538.4,28.9974711541081,0.5,0.955638060969515,0.00418822834002391,0.000436461384382996,0.25,0.953299030484758,0.25,0.00148837329159427,0.25,0.00233903048475762,0.25,0.00115333087947979,0.953799653264001,0.00617292812985366,0.00139487541196176,0.00494439959473646,0.00738655518812593,0.0086830546940885,0.92120701233418,0.0676621266469484,0.0198399404642624,0.00227467525272732,0.00406573673001683,0.00112417831065325,1.00052707567901,7.65340389987878e-05,0.00012949854563639,1.12295610126263,5.03553584813976,2.83174183149037,0.969173101751449,0.02441083180375,0.0212111727157957,0.969173101751449,0.02441083180375,0.0212111727157957,570.4
"796",796,0.9,0.6,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,588.56,66.5394653152882,0.5,0.945215472263868,0.00467937429981286,0.00107604716714165,0.25,0.943856011994003,0.25,0.00236125666687204,0.25,0.00135946026986507,0.25,0.00142046548100264,0.944497509767378,0.00560658734861411,0.00220132236570437,0.00116314276954581,0.00256233361707532,0.00235120547745227,0.88940780345246,0.0940385330795232,0.0271439781481046,0.00128713030271603,0.00218395481668555,0.00133848016300783,1.000682295342,0.000151208500681469,0.000183857894265258,0.0852679617103282,0.366134327195329,0.182888301160799,0.943859096273829,0.0277212483228857,0.0281347516657422,0.943859096273829,0.0277212483228857,0.0281347516657422,690
"797",797,0.9,0.5,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,631.68,81.3080397828735,0.5,0.927674782608696,0.00504542546477516,0.0011797568595154,0.25,0.926913623188406,0.25,0.00188564785110471,0.25,0.000761159420289855,0.25,0.000928948583264348,0.927756430271805,0.00541852624183392,0.00169939756435954,0.000695839088064454,0.00150105215883911,0.00192240917370666,0.833722275314703,0.112265592916986,0.0771927821508982,0.000692637080177434,0.0012580309393903,0.000854132450606021,1.00091123873599,0.000154186956433613,0.000267775728670715,0.0561871518078794,0.290490739167939,0.155303420556962,0.902814746676953,0.0494410825218618,0.0842229306829382,0.902814746676953,0.0494410825218618,0.0842229306829382,541.4
"798",798,0.9,0.4,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,605.58,46.726385598622,0.5,0.895364097951024,0.00612234819750247,0.00056548643193902,0.25,0.894671904047976,0.25,0.00094237686483787,0.25,0.000692193903048476,0.25,0.000553162059953225,0.896113027674163,0.00628478115807512,0.000662475497329599,0.00046197583725482,0.00108545862976156,0.00142746681559538,0.66822709215346,0.137925188809004,0.0919104642961007,0.000504535410946533,0.000944341675397488,0.000392732817535279,1.00161526698569,0.000248092737053459,0.00034769636799004,0.0555110328613988,0.372013571893352,0.171904326125213,0.748789116423771,0.0578630937798242,0.102681084640112,0.748789116423771,0.0578630937798242,0.102681084640112,550.4
"799",799,0,0.9,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,2686.24,794.005814700231,0.5,0.968481219390305,0.00355371093858655,0.000294297564760482,0.25,0.0447766516741629,0.25,0.0444236004377362,0.25,0.923704567716142,0.25,0.0445398687990789,0.337815141371912,0.0644388812232242,0.0628676056650618,0.938529634534174,0.00451339147906464,0.03076458027583,0.0301651528466244,0.0023925088488174,0.0306141036793099,0.631468952010743,0.0656025168090359,0.063975476960115,35.8784548429241,37.642958899317,50.3451087395842,1.01678591578021,0.00192649897635096,0.0167193167590317,0.683196528395013,0.0702859970122817,0.0530791870270999,0.683196528395013,0.0702859970122817,0.0530791870270999,2017.6
"800",800,0,0.8,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,2561.76,684.504030018167,0.5,0.963165677161419,0.00370407867431077,0.000154529966413021,0.25,0.0349390904547726,0.25,0.0238017150069646,0.25,0.928226586706647,0.25,0.0238705976139958,0.335285789229005,0.0433882166601736,0.0469791372491578,0.93998515457518,0.00468755242373112,0.0159829158657634,0.0233936743879153,0.00274216635097675,0.015889829984375,0.628512451451906,0.0428323891332026,0.0468369371033842,18.8760281608225,17.7410115866718,21.4019052214745,1.01288286059022,0.00105285370514564,0.00901659608731426,0.676871250681657,0.0292536392150891,0.042389763445979,0.676871250681657,0.0292536392150891,0.042389763445979,4079
"801",801,0,0.7,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,2474.18,834.070082054127,0.5,0.955889095452274,0.00415386878244676,0.00056833393803057,0.25,0.037743808095952,0.25,0.0541309567134315,0.25,0.918145287356322,0.25,0.0540760282601826,0.288069319929507,0.0607347124028014,0.088939363588352,0.930841843333462,0.00505327552446515,0.0357589998149774,0.0253627332848172,0.00231148805352268,0.0357842444031672,0.668365432156278,0.0635909981612157,0.0874513350878146,43.926669524002,36.0449380339236,43.8422932164538,1.01502989021103,0.0016401351448359,0.0225522916071245,0.725845881292578,0.0456001007525223,0.0623668791251788,0.725845881292578,0.0456001007525224,0.0623668791251788,2988.2
"802",802,0,0.6,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,2376.46,314.879688487877,0.5,0.945084577711144,0.00459329623209839,0.000727007721549996,0.25,0.00630334832583708,0.25,0.00631924466805354,0.25,0.938781229385307,0.25,0.00601646711785022,0.249509434397735,0.0808297386551471,0.0817726250523594,0.941292303399189,0.0047536348789808,0.0037610774065835,0.00423822665141673,0.00110355004353688,0.00401673019300907,0.697228189795805,0.0867358859371748,0.0796119837496213,66.9594390619151,40.2690325140246,48.9464711455899,1.00269034924983,0.00034514049051283,0.00246693868204809,0.742545041588233,0.0337318100542615,0.0811191914498401,0.742545041588233,0.0337318100542616,0.0811191914498402,2761
"803",803,0,0.5,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,2267.86,280.866295592761,0.5,0.927815752123938,0.00519735888581799,0.000521509744272639,0.25,0.0035112043978011,0.25,0.00224059292892564,0.25,0.924304547726137,0.25,0.00254110086792507,0.225259050321958,0.114619656381106,0.0410020379846006,0.926096485753097,0.00537929219126498,0.00182131907206628,0.00247921541441977,0.00126160944355022,0.00151273335123665,0.696984711273073,0.119689696204609,0.0366486162252929,83.0921802669845,38.9241250415439,31.3527648351078,1.00194349227651,0.000210780300605287,0.000829672751281195,0.753918209659086,0.0381909890294151,0.0378868752659197,0.753918209659086,0.0381909890294151,0.0378868752659197,2499.2
"804",804,0,0.4,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,1983.22,378.62888837371,0.5,0.895985747126437,0.00627205803210153,0.0012294415852357,0.25,0.0034136331834083,0.25,0.00378857802989789,0.25,0.892572113943028,0.25,0.00368301294504779,0.2078996825677,0.113547604256079,0.103891320399789,0.89462671413313,0.00648124034594408,0.00241898769793792,0.00231146612814475,0.0011900285754509,0.0025487332448405,0.683222907472472,0.13303935285301,0.10221501610269,79.633398864184,41.5732568761658,43.8268534476569,1.00231098030534,0.000374257927114277,0.00151334163803113,0.765407681401319,0.051415223041184,0.113174863749816,0.765407681401319,0.051415223041184,0.113174863749816,2438.2
"805",805,0.05,0.9,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,1425.14,636.665836299633,0.5,0.967242658670665,0.00360782420353875,0.000495858539589902,0.25,0.253603778110945,0.25,0.10888374697715,0.25,0.71363888055972,0.25,0.108522043556267,0.49207716484085,0.0154115412301342,0.0712383285226141,0.797536659625854,0.00860086553959503,0.0736542076312845,0.169615507771613,0.00762560634038552,0.0739421947287522,0.476355436548882,0.0151289432539015,0.0712480554723117,2.17881561155075,0.0447378089134007,0.628195144298637,1.12756339480226,0.00554322319123792,0.0721454722757852,0.66784526085025,0.00510415005558887,0.0086940885358651,0.66784526085025,0.00510415005558887,0.0086940885358651,1971.4
"806",806,0.05,0.8,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,2044.62,1040.41555992466,0.5,0.960994062968516,0.00409647914550238,0.000761622039951666,0.25,0.173525937031484,0.25,0.100976434102552,0.25,0.787468125937032,0.25,0.100289885523871,0.439027146790828,0.0184178864603266,0.0703196958371245,0.845825350566899,0.00774570538331686,0.0661447823612169,0.115071749915917,0.00641462223212501,0.0665648201607074,0.52412555005656,0.0180000769841262,0.0701111284860126,3.69979739156325,0.478808628796175,2.74974414451802,1.08057257325865,0.00429553440712271,0.0562991789761329,0.665146128518682,0.00731094088916494,0.0109186942079744,0.665146128518682,0.00731094088916494,0.0109186942079744,622.2
"807",807,0.05,0.7,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,2037.64,702.121381085762,0.5,0.952625307346327,0.00436297728423457,0.000680223905445909,0.25,0.151340349825087,0.25,0.0823116401818502,0.25,0.801284957521239,0.25,0.0817611455128282,0.415920948066233,0.0193816322849332,0.0596405689086657,0.8512180704527,0.00698489224717516,0.0536715149923884,0.101395530504718,0.00554822924727689,0.0540265194523545,0.539573132585316,0.0190863808153495,0.0596513705041265,3.24158188760553,0.109867690289714,1.10327329285685,1.06670505916361,0.00307911196957427,0.0475529421964187,0.67284303498757,0.00659307097228958,0.0125824958794799,0.67284303498757,0.00659307097228958,0.0125824958794799,860.6
"808",808,0.05,0.6,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,1947,506.355966138886,0.5,0.939757341329335,0.00487040045885376,0.00135228014714014,0.25,0.132170594702649,0.25,0.0756877205200263,0.25,0.807586746626687,0.25,0.0744589108661851,0.400056553019089,0.0198121955417225,0.0501191051168383,0.850627966357331,0.00710594350688512,0.0503575835835764,0.0891789535046416,0.00503139297940292,0.0514335227333694,0.544224321853638,0.0194775145953619,0.0499941113774969,4.07034038773985,0.312366025675954,2.29397417425729,1.05638023963873,0.00297370596486278,0.0369836279376618,0.674010189350321,0.00512805767474508,0.0115862267458513,0.674010189350321,0.00512805767474508,0.0115862267458513,2112.4
"809",809,0.05,0.5,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,2242.58,682.798486296571,0.5,0.917315362318841,0.00545233941521702,0.00147050168135844,0.25,0.0811312943528236,0.25,0.053949539248567,0.25,0.836184067966017,0.25,0.0525761464856084,0.373023200383601,0.0289188904663539,0.0349424066457436,0.863641928523623,0.00622995203392762,0.0348259012171448,0.0538451391888341,0.00331515080069991,0.0358109299193914,0.553181673079811,0.0277874005051162,0.0347864464563068,10.1855431456739,4.84650559790577,14.660899573088,1.03421310039286,0.00178169754881277,0.0240594436002869,0.661736657393064,0.0198851655304334,0.0173233166059933,0.661736657393064,0.0198851655304334,0.0173233166059933,1256.8
"810",810,0.05,0.4,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,3039.2,1330.7799617768,0.5,0.870655352323838,0.00676797223323897,0.00382205921690527,0.25,0.0436121539230385,0.25,0.0537318858061471,0.25,0.8270431984008,0.25,0.0500811996721832,0.302186041204855,0.0599456581730675,0.0878411109229491,0.841484585043331,0.00744623145643018,0.0331151682569064,0.02933134278633,0.00228669545427603,0.0359891881366155,0.590099736463742,0.0666069176878393,0.0828299672566729,33.6318032597426,31.9147898771811,36.3647738957187,1.01875690810776,0.00184352112324479,0.0236304334060676,0.711859728341533,0.0683812756351947,0.070888356026186,0.711859728341533,0.0683812756351947,0.070888356026186,3860.6
"811",811,0.1,0.9,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,529.06,29.4666742081438,0.5,0.966918660669665,0.00354865939074084,0.000352767605458382,0.25,0.459216851574213,0.25,0.021160621776654,0.25,0.507701809095452,0.25,0.0211119623320886,0.623122742399603,0.0101721786798239,0.013736099769222,0.654162795623319,0.0126204272400962,0.0154384123747471,0.312171805035444,0.0120972200953374,0.0155151083372456,0.344934543115218,0.00949398181223799,0.013903829439453,1.35887418301796,0.00974815362087432,0.0345918508634625,1.28949947329804,0.00456108902261604,0.0235709954481478,0.679589504208064,0.00404201424467212,0.00620902789198273,0.679589504208064,0.00404201424467212,0.00620902789198273,515
"812",812,0.1,0.8,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,906.44,286.499281364233,0.5,0.960752703648176,0.00398837313905293,0.00064416919936862,0.25,0.390388025987007,0.25,0.0380804263617318,0.25,0.570364677661169,0.25,0.0376371920152613,0.578683230031584,0.0119043081453036,0.0239180569117971,0.697018762300301,0.00986705407748898,0.0273017477460878,0.263006863550225,0.00910735625442354,0.0277379866207518,0.383898312164479,0.0111100584285323,0.0237316525193477,1.49079357673851,0.0102292232375402,0.0909821875262288,1.2242753518653,0.00483182300432459,0.0342786069260446,0.673328953654782,0.00280255160910881,0.0121806788693863,0.673328953654782,0.00280255160910881,0.0121806788693863,761.6
"813",813,0.1,0.7,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,681.82,153.802223651025,0.5,0.953002138930535,0.00437918629389175,0.000885116197339575,0.25,0.441654152923538,0.25,0.0427757580179833,0.25,0.511347986006996,0.25,0.0420601896715002,0.60727487492999,0.0119685735274796,0.0284278660732907,0.650643819061941,0.0118483002204843,0.0297013981382978,0.301000564909314,0.0109006100693516,0.0304970360253771,0.348311574507265,0.0110899779628879,0.02817622721174,1.38198524755163,0.00666252846669609,0.0753550817094644,1.27610905025459,0.00520599782542304,0.0470958827926884,0.681335140433268,0.0037364520661785,0.0110175241923646,0.681335140433268,0.00373645206617849,0.0110175241923646,579
"814",814,0.1,0.6,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,682.18,160.358305747542,0.5,0.940476181909045,0.00479632214180555,0.000447557243754033,0.25,0.439433003498251,0.25,0.0453397878134873,0.25,0.501043178410795,0.25,0.045006261720584,0.604545439126124,0.0113417137578725,0.0308508031841843,0.63979985151479,0.0118448884144272,0.0310793074794311,0.298334358355444,0.0110514434139393,0.0313602197849351,0.340064446813444,0.0105867897531637,0.031030512279161,1.38370515228944,0.0141815957803548,0.0809199664777121,1.28160411752406,0.00715922818481802,0.0548231558732386,0.67879880814651,0.00280255971133558,0.0135583833518668,0.67879880814651,0.00280255971133558,0.0135583833518668,770.8
"815",815,0.1,0.5,0.02,"poly",0.5,0.2,0.2,0.1,0.25,10,696.06,154.51133147946,0.5,0.918892153923038,0.00545112316333157,0.00125158045121833,0.25,0.41896107946027,0.25,0.0269996182794729,0.25,0.499931074462769,0.25,0.0260022055220489,0.581779356434382,0.0124918193630602,0.0204954392627512,0.626535187495922,0.0126073249194066,0.0170622472381218,0.288274129083133,0.0119811228714386,0.0178038870408162,0.344109152441247,0.0112840447756849,0.0200644344196186,1.39203972906421,0.00814794666503283,0.0474351720220999,1.25511096610167,0.00526956558223878,0.0344329009330546,0.688198776540226,0.00314263837158694,0.0118095907557182,0.688198776540226,0.00314263837158694,0.0118095907557182,511.4
