"","ID","del","m","n","b","cn","cp","cnp","cpn","g","rhop","rhon","Cnp"
"9893",9893,0.1,0.2,1,0.6,0.15,0.15,0.2,0.2,0.05,0,0.569,NA
"9894",9894,0.1,0.2,1,0.5,0.15,0.15,0.2,0.2,0.05,0,0.472,NA
"9895",9895,0.1,0.2,1,0.4,0.15,0.15,0.2,0.2,0.05,0,0.333,NA
"9896",9896,0.1,0.2,1,0.8,0.2,0.15,0.2,0.2,0.05,0,0.674,NA
"9897",9897,0.1,0.2,1,0.7,0.2,0.15,0.2,0.2,0.05,0,0.619,NA
"9898",9898,0.1,0.2,1,0.6,0.2,0.15,0.2,0.2,0.05,0,0.546,NA
"9899",9899,0.1,0.2,1,0.5,0.2,0.15,0.2,0.2,0.05,0,0.445,NA
"9900",9900,0.1,0.2,1,0.4,0.2,0.15,0.2,0.2,0.05,0,0.307,NA
"9901",9901,0.1,0.2,1,0.8,0.05,0.2,0.2,0.2,0.05,0,0.719,NA
"9902",9902,0.1,0.2,1,0.7,0.05,0.2,0.2,0.2,0.05,0,0.675,NA
"9903",9903,0.1,0.2,1,0.6,0.05,0.2,0.2,0.2,0.05,0,0.614,NA
"9904",9904,0.1,0.2,1,0.5,0.05,0.2,0.2,0.2,0.05,0,0.527,NA
"9905",9905,0.1,0.2,1,0.4,0.05,0.2,0.2,0.2,0.05,0,0.394,NA
"9906",9906,0.1,0.2,1,0.8,0.1,0.2,0.2,0.2,0.05,0,0.705,NA
"9907",9907,0.1,0.2,1,0.7,0.1,0.2,0.2,0.2,0.05,0,0.657,NA
"9908",9908,0.1,0.2,1,0.6,0.1,0.2,0.2,0.2,0.05,0,0.592,NA
"9909",9909,0.1,0.2,1,0.5,0.1,0.2,0.2,0.2,0.05,0,0.499,NA
"9910",9910,0.1,0.2,1,0.4,0.1,0.2,0.2,0.2,0.05,0,0.362,NA
"9911",9911,0.1,0.2,1,0.8,0.15,0.2,0.2,0.2,0.05,0,0.69,NA
"9912",9912,0.1,0.2,1,0.7,0.15,0.2,0.2,0.2,0.05,0,0.638,NA
"9913",9913,0.1,0.2,1,0.6,0.15,0.2,0.2,0.2,0.05,0,0.569,NA
"9914",9914,0.1,0.2,1,0.5,0.15,0.2,0.2,0.2,0.05,0,0.472,NA
"9915",9915,0.1,0.2,1,0.4,0.15,0.2,0.2,0.2,0.05,0,0.333,NA
"9916",9916,0.1,0.2,1,0.8,0.2,0.2,0.2,0.2,0.05,0,0.674,NA
"9917",9917,0.1,0.2,1,0.7,0.2,0.2,0.2,0.2,0.05,0,0.619,NA
"9918",9918,0.1,0.2,1,0.6,0.2,0.2,0.2,0.2,0.05,0,0.546,NA
"9919",9919,0.1,0.2,1,0.5,0.2,0.2,0.2,0.2,0.05,0,0.445,NA
"9920",9920,0.1,0.2,1,0.4,0.2,0.2,0.2,0.2,0.05,0,0.307,NA
"9921",9921,0.1,0.2,1,0.8,0.05,0.05,0.05,0.25,0.05,0,0.719,NA
"9922",9922,0.1,0.2,1,0.7,0.05,0.05,0.05,0.25,0.05,0,0.675,NA
"9923",9923,0.1,0.2,1,0.6,0.05,0.05,0.05,0.25,0.05,0,0.614,NA
"9924",9924,0.1,0.2,1,0.5,0.05,0.05,0.05,0.25,0.05,0,0.527,NA
"9925",9925,0.1,0.2,1,0.4,0.05,0.05,0.05,0.25,0.05,0,0.394,NA
"9926",9926,0.1,0.2,1,0.8,0.1,0.05,0.05,0.25,0.05,0.699,0,NA
"9927",9927,0.1,0.2,1,0.7,0.1,0.05,0.05,0.25,0.05,0.647,0,NA
"9928",9928,0.1,0.2,1,0.6,0.1,0.05,0.05,0.25,0.05,0.575,0,NA
"9929",9929,0.1,0.2,1,0.5,0.1,0.05,0.05,0.25,0.05,0.468,0,NA
"9930",9930,0.1,0.2,1,0.4,0.1,0.05,0.05,0.25,0.05,0,0.362,NA
"9931",9931,0.1,0.2,1,0.8,0.15,0.05,0.05,0.25,0.05,0.699,0,NA
"9932",9932,0.1,0.2,1,0.7,0.15,0.05,0.05,0.25,0.05,0.647,0,NA
"9933",9933,0.1,0.2,1,0.6,0.15,0.05,0.05,0.25,0.05,0.575,0,NA
"9934",9934,0.1,0.2,1,0.5,0.15,0.05,0.05,0.25,0.05,0.468,0,NA
"9935",9935,0.1,0.2,1,0.4,0.15,0.05,0.05,0.25,0.05,0.001,0.332,0
"9936",9936,0.1,0.2,1,0.8,0.2,0.05,0.05,0.25,0.05,0.699,0,NA
"9937",9937,0.1,0.2,1,0.7,0.2,0.05,0.05,0.25,0.05,0.647,0,NA
"9938",9938,0.1,0.2,1,0.6,0.2,0.05,0.05,0.25,0.05,0.575,0,NA
"9939",9939,0.1,0.2,1,0.5,0.2,0.05,0.05,0.25,0.05,0.468,0,NA
"9940",9940,0.1,0.2,1,0.4,0.2,0.05,0.05,0.25,0.05,0.299,0,NA
"9941",9941,0.1,0.2,1,0.8,0.05,0.1,0.05,0.25,0.05,0,0.719,NA
"9942",9942,0.1,0.2,1,0.7,0.05,0.1,0.05,0.25,0.05,0,0.675,NA
"9943",9943,0.1,0.2,1,0.6,0.05,0.1,0.05,0.25,0.05,0,0.614,NA
"9944",9944,0.1,0.2,1,0.5,0.05,0.1,0.05,0.25,0.05,0,0.527,NA
"9945",9945,0.1,0.2,1,0.4,0.05,0.1,0.05,0.25,0.05,0,0.394,NA
"9946",9946,0.1,0.2,1,0.8,0.1,0.1,0.05,0.25,0.05,0.683,0,NA
"9947",9947,0.1,0.2,1,0.7,0.1,0.1,0.05,0.25,0.05,0.627,0,NA
"9948",9948,0.1,0.2,1,0.6,0.1,0.1,0.05,0.25,0.05,0.55,0,NA
"9949",9949,0.1,0.2,1,0.5,0.1,0.1,0.05,0.25,0.05,0.007,0.491,0.581902822228688
"9950",9950,0.1,0.2,1,0.4,0.1,0.1,0.05,0.25,0.05,0,0.362,NA
"9951",9951,0.1,0.2,1,0.8,0.15,0.1,0.05,0.25,0.05,0.683,0,NA
"9952",9952,0.1,0.2,1,0.7,0.15,0.1,0.05,0.25,0.05,0.627,0,NA
"9953",9953,0.1,0.2,1,0.6,0.15,0.1,0.05,0.25,0.05,0.55,0,NA
"9954",9954,0.1,0.2,1,0.5,0.15,0.1,0.05,0.25,0.05,0.438,0,NA
"9955",9955,0.1,0.2,1,0.4,0.15,0.1,0.05,0.25,0.05,0.001,0.333,0
"9956",9956,0.1,0.2,1,0.8,0.2,0.1,0.05,0.25,0.05,0.683,0,NA
"9957",9957,0.1,0.2,1,0.7,0.2,0.1,0.05,0.25,0.05,0.627,0,NA
"9958",9958,0.1,0.2,1,0.6,0.2,0.1,0.05,0.25,0.05,0.55,0,NA
"9959",9959,0.1,0.2,1,0.5,0.2,0.1,0.05,0.25,0.05,0.438,0,NA
"9960",9960,0.1,0.2,1,0.4,0.2,0.1,0.05,0.25,0.05,0.162,0.13,0.664767331433998
"9961",9961,0.1,0.2,1,0.8,0.05,0.15,0.05,0.25,0.05,0,0.719,NA
"9962",9962,0.1,0.2,1,0.7,0.05,0.15,0.05,0.25,0.05,0,0.675,NA
"9963",9963,0.1,0.2,1,0.6,0.05,0.15,0.05,0.25,0.05,0,0.614,NA
"9964",9964,0.1,0.2,1,0.5,0.05,0.15,0.05,0.25,0.05,0,0.527,NA
"9965",9965,0.1,0.2,1,0.4,0.05,0.15,0.05,0.25,0.05,0,0.394,NA
"9966",9966,0.1,0.2,1,0.8,0.1,0.15,0.05,0.25,0.05,0.666,0,NA
"9967",9967,0.1,0.2,1,0.7,0.1,0.15,0.05,0.25,0.05,0.606,0,NA
"9968",9968,0.1,0.2,1,0.6,0.1,0.15,0.05,0.25,0.05,0.517,0.008,0.725338491295938
"9969",9969,0.1,0.2,1,0.5,0.1,0.15,0.05,0.25,0.05,0.002,0.498,1.00401606425703
"9970",9970,0.1,0.2,1,0.4,0.1,0.15,0.05,0.25,0.05,0,0.362,NA
"9971",9971,0.1,0.2,1,0.8,0.15,0.15,0.05,0.25,0.05,0.666,0,NA
"9972",9972,0.1,0.2,1,0.7,0.15,0.15,0.05,0.25,0.05,0.606,0,NA
"9973",9973,0.1,0.2,1,0.6,0.15,0.15,0.05,0.25,0.05,0.524,0,NA
"9974",9974,0.1,0.2,1,0.5,0.15,0.15,0.05,0.25,0.05,0.313,0.119,0.671194995570113
"9975",9975,0.1,0.2,1,0.4,0.15,0.15,0.05,0.25,0.05,0,0.333,NA
"9976",9976,0.1,0.2,1,0.8,0.2,0.15,0.05,0.25,0.05,0.666,0,NA
"9977",9977,0.1,0.2,1,0.7,0.2,0.15,0.05,0.25,0.05,0.606,0,NA
"9978",9978,0.1,0.2,1,0.6,0.2,0.15,0.05,0.25,0.05,0.524,0,NA
"9979",9979,0.1,0.2,1,0.5,0.2,0.15,0.05,0.25,0.05,0.358,0.063,0.665070497472732
"9980",9980,0.1,0.2,1,0.4,0.2,0.15,0.05,0.25,0.05,0.084,0.216,0.661375661375661
"9981",9981,0.1,0.2,1,0.8,0.05,0.2,0.05,0.25,0.05,0,0.719,NA
"9982",9982,0.1,0.2,1,0.7,0.05,0.2,0.05,0.25,0.05,0,0.675,NA
"9983",9983,0.1,0.2,1,0.6,0.05,0.2,0.05,0.25,0.05,0,0.614,NA
"9984",9984,0.1,0.2,1,0.5,0.05,0.2,0.05,0.25,0.05,0,0.527,NA
"9985",9985,0.1,0.2,1,0.4,0.05,0.2,0.05,0.25,0.05,0,0.394,NA
"9986",9986,0.1,0.2,1,0.8,0.1,0.2,0.05,0.25,0.05,0.393,0.284,0.716768806221553
"9987",9987,0.1,0.2,1,0.7,0.1,0.2,0.05,0.25,0.05,0.273,0.359,0.704031344699868
"9988",9988,0.1,0.2,1,0.6,0.1,0.2,0.05,0.25,0.05,0.124,0.452,0.695832143876677
"9989",9989,0.1,0.2,1,0.5,0.1,0.2,0.05,0.25,0.05,0.001,0.498,0
"9990",9990,0.1,0.2,1,0.4,0.1,0.2,0.05,0.25,0.05,0,0.362,NA
"9991",9991,0.1,0.2,1,0.8,0.15,0.2,0.05,0.25,0.05,0.527,0.136,0.71157495256167
"9992",9992,0.1,0.2,1,0.7,0.15,0.2,0.05,0.25,0.05,0.435,0.174,0.700224600343506
"9993",9993,0.1,0.2,1,0.6,0.15,0.2,0.05,0.25,0.05,0.318,0.223,0.690977804100742
"9994",9994,0.1,0.2,1,0.5,0.15,0.2,0.05,0.25,0.05,0.167,0.285,0.672339531463389
"9995",9995,0.1,0.2,1,0.4,0.15,0.2,0.05,0.25,0.05,0,0.333,NA
"9996",9996,0.1,0.2,1,0.8,0.2,0.2,0.05,0.25,0.05,0.569,0.089,0.710886435891866
"9997",9997,0.1,0.2,1,0.7,0.2,0.2,0.05,0.25,0.05,0.486,0.115,0.697799248523886
"9998",9998,0.1,0.2,1,0.6,0.2,0.2,0.05,0.25,0.05,0.379,0.148,0.695286315339086
"9999",9999,0.1,0.2,1,0.5,0.2,0.2,0.05,0.25,0.05,0.239,0.191,0.679094832307389
"10000",10000,0.1,0.2,1,0.4,0.2,0.2,0.05,0.25,0.05,0.056,0.246,0.653310104529617
"10001",10001,0.1,0.2,1,0.8,0.05,0.05,0.1,0.25,0.05,0,0.719,NA
"10002",10002,0.1,0.2,1,0.7,0.05,0.05,0.1,0.25,0.05,0,0.675,NA
"10003",10003,0.1,0.2,1,0.6,0.05,0.05,0.1,0.25,0.05,0,0.614,NA
"10004",10004,0.1,0.2,1,0.5,0.05,0.05,0.1,0.25,0.05,0,0.527,NA
"10005",10005,0.1,0.2,1,0.4,0.05,0.05,0.1,0.25,0.05,0,0.394,NA
"10006",10006,0.1,0.2,1,0.8,0.1,0.05,0.1,0.25,0.05,0,0.705,NA
"10007",10007,0.1,0.2,1,0.7,0.1,0.05,0.1,0.25,0.05,0,0.657,NA
"10008",10008,0.1,0.2,1,0.6,0.1,0.05,0.1,0.25,0.05,0,0.592,NA
"10009",10009,0.1,0.2,1,0.5,0.1,0.05,0.1,0.25,0.05,0,0.499,NA
"10010",10010,0.1,0.2,1,0.4,0.1,0.05,0.1,0.25,0.05,0,0.362,NA
"10011",10011,0.1,0.2,1,0.8,0.15,0.05,0.1,0.25,0.05,0.699,0,NA
"10012",10012,0.1,0.2,1,0.7,0.15,0.05,0.1,0.25,0.05,0.647,0,NA
"10013",10013,0.1,0.2,1,0.6,0.15,0.05,0.1,0.25,0.05,0.575,0,NA
"10014",10014,0.1,0.2,1,0.5,0.15,0.05,0.1,0.25,0.05,0.001,0.471,0
"10015",10015,0.1,0.2,1,0.4,0.15,0.05,0.1,0.25,0.05,0,0.333,NA
"10016",10016,0.1,0.2,1,0.8,0.2,0.05,0.1,0.25,0.05,0.699,0,NA
"10017",10017,0.1,0.2,1,0.7,0.2,0.05,0.1,0.25,0.05,0.647,0,NA
"10018",10018,0.1,0.2,1,0.6,0.2,0.05,0.1,0.25,0.05,0.575,0,NA
"10019",10019,0.1,0.2,1,0.5,0.2,0.05,0.1,0.25,0.05,0.468,0,NA
"10020",10020,0.1,0.2,1,0.4,0.2,0.05,0.1,0.25,0.05,0,0.307,NA
"10021",10021,0.1,0.2,1,0.8,0.05,0.1,0.1,0.25,0.05,0,0.719,NA
"10022",10022,0.1,0.2,1,0.7,0.05,0.1,0.1,0.25,0.05,0,0.675,NA
"10023",10023,0.1,0.2,1,0.6,0.05,0.1,0.1,0.25,0.05,0,0.614,NA
"10024",10024,0.1,0.2,1,0.5,0.05,0.1,0.1,0.25,0.05,0,0.527,NA
"10025",10025,0.1,0.2,1,0.4,0.05,0.1,0.1,0.25,0.05,0,0.394,NA
"10026",10026,0.1,0.2,1,0.8,0.1,0.1,0.1,0.25,0.05,0,0.705,NA
"10027",10027,0.1,0.2,1,0.7,0.1,0.1,0.1,0.25,0.05,0,0.657,NA
"10028",10028,0.1,0.2,1,0.6,0.1,0.1,0.1,0.25,0.05,0,0.592,NA
"10029",10029,0.1,0.2,1,0.5,0.1,0.1,0.1,0.25,0.05,0,0.499,NA
"10030",10030,0.1,0.2,1,0.4,0.1,0.1,0.1,0.25,0.05,0,0.362,NA
"10031",10031,0.1,0.2,1,0.8,0.15,0.1,0.1,0.25,0.05,0.683,0,NA
"10032",10032,0.1,0.2,1,0.7,0.15,0.1,0.1,0.25,0.05,0.627,0,NA
"10033",10033,0.1,0.2,1,0.6,0.15,0.1,0.1,0.25,0.05,0.55,0,NA
"10034",10034,0.1,0.2,1,0.5,0.15,0.1,0.1,0.25,0.05,0,0.472,NA
"10035",10035,0.1,0.2,1,0.4,0.15,0.1,0.1,0.25,0.05,0,0.333,NA
"10036",10036,0.1,0.2,1,0.8,0.2,0.1,0.1,0.25,0.05,0.683,0,NA
"10037",10037,0.1,0.2,1,0.7,0.2,0.1,0.1,0.25,0.05,0.627,0,NA
"10038",10038,0.1,0.2,1,0.6,0.2,0.1,0.1,0.25,0.05,0.55,0,NA
"10039",10039,0.1,0.2,1,0.5,0.2,0.1,0.1,0.25,0.05,0.438,0,NA
"10040",10040,0.1,0.2,1,0.4,0.2,0.1,0.1,0.25,0.05,0,0.307,NA
"10041",10041,0.1,0.2,1,0.8,0.05,0.15,0.1,0.25,0.05,0,0.719,NA
"10042",10042,0.1,0.2,1,0.7,0.05,0.15,0.1,0.25,0.05,0,0.675,NA
"10043",10043,0.1,0.2,1,0.6,0.05,0.15,0.1,0.25,0.05,0,0.614,NA
"10044",10044,0.1,0.2,1,0.5,0.05,0.15,0.1,0.25,0.05,0,0.527,NA
"10045",10045,0.1,0.2,1,0.4,0.05,0.15,0.1,0.25,0.05,0,0.394,NA
"10046",10046,0.1,0.2,1,0.8,0.1,0.15,0.1,0.25,0.05,0,0.705,NA
"10047",10047,0.1,0.2,1,0.7,0.1,0.15,0.1,0.25,0.05,0,0.657,NA
"10048",10048,0.1,0.2,1,0.6,0.1,0.15,0.1,0.25,0.05,0,0.592,NA
"10049",10049,0.1,0.2,1,0.5,0.1,0.15,0.1,0.25,0.05,0,0.499,NA
"10050",10050,0.1,0.2,1,0.4,0.1,0.15,0.1,0.25,0.05,0,0.362,NA
"10051",10051,0.1,0.2,1,0.8,0.15,0.15,0.1,0.25,0.05,0.666,0,NA
"10052",10052,0.1,0.2,1,0.7,0.15,0.15,0.1,0.25,0.05,0.606,0,NA
"10053",10053,0.1,0.2,1,0.6,0.15,0.15,0.1,0.25,0.05,0.504,0.023,0.690131124913734
"10054",10054,0.1,0.2,1,0.5,0.15,0.15,0.1,0.25,0.05,0,0.472,NA
"10055",10055,0.1,0.2,1,0.4,0.15,0.15,0.1,0.25,0.05,0,0.333,NA
"10056",10056,0.1,0.2,1,0.8,0.2,0.15,0.1,0.25,0.05,0.666,0,NA
"10057",10057,0.1,0.2,1,0.7,0.2,0.15,0.1,0.25,0.05,0.606,0,NA
"10058",10058,0.1,0.2,1,0.6,0.2,0.15,0.1,0.25,0.05,0.524,0,NA
"10059",10059,0.1,0.2,1,0.5,0.2,0.15,0.1,0.25,0.05,0.29,0.136,0.684584178498986
"10060",10060,0.1,0.2,1,0.4,0.2,0.15,0.1,0.25,0.05,0,0.307,NA
"10061",10061,0.1,0.2,1,0.8,0.05,0.2,0.1,0.25,0.05,0,0.719,NA
"10062",10062,0.1,0.2,1,0.7,0.05,0.2,0.1,0.25,0.05,0,0.675,NA
"10063",10063,0.1,0.2,1,0.6,0.05,0.2,0.1,0.25,0.05,0,0.614,NA
"10064",10064,0.1,0.2,1,0.5,0.05,0.2,0.1,0.25,0.05,0,0.527,NA
"10065",10065,0.1,0.2,1,0.4,0.05,0.2,0.1,0.25,0.05,0,0.394,NA
"10066",10066,0.1,0.2,1,0.8,0.1,0.2,0.1,0.25,0.05,0,0.705,NA
"10067",10067,0.1,0.2,1,0.7,0.1,0.2,0.1,0.25,0.05,0,0.657,NA
"10068",10068,0.1,0.2,1,0.6,0.1,0.2,0.1,0.25,0.05,0,0.592,NA
"10069",10069,0.1,0.2,1,0.5,0.1,0.2,0.1,0.25,0.05,0,0.499,NA
"10070",10070,0.1,0.2,1,0.4,0.1,0.2,0.1,0.25,0.05,0,0.362,NA
"10071",10071,0.1,0.2,1,0.8,0.15,0.2,0.1,0.25,0.05,0.377,0.295,0.710335835993346
"10072",10072,0.1,0.2,1,0.7,0.15,0.2,0.1,0.25,0.05,0.247,0.375,0.712550607287449
"10073",10073,0.1,0.2,1,0.6,0.15,0.2,0.1,0.25,0.05,0.084,0.478,0.697350069735007
"10074",10074,0.1,0.2,1,0.5,0.15,0.2,0.1,0.25,0.05,0,0.472,NA
"10075",10075,0.1,0.2,1,0.4,0.15,0.2,0.1,0.25,0.05,0,0.333,NA
"10076",10076,0.1,0.2,1,0.8,0.2,0.2,0.1,0.25,0.05,0.521,0.138,0.709338229157974
"10077",10077,0.1,0.2,1,0.7,0.2,0.2,0.1,0.25,0.05,0.426,0.178,0.698950255842169
"10078",10078,0.1,0.2,1,0.6,0.2,0.2,0.1,0.25,0.05,0.302,0.229,0.694062870528355
"10079",10079,0.1,0.2,1,0.5,0.2,0.2,0.1,0.25,0.05,0.141,0.295,0.673157831470129
"10080",10080,0.1,0.2,1,0.4,0.2,0.2,0.1,0.25,0.05,0,0.307,NA
"10081",10081,0.1,0.2,1,0.8,0.05,0.05,0.15,0.25,0.05,0,0.719,NA
"10082",10082,0.1,0.2,1,0.7,0.05,0.05,0.15,0.25,0.05,0,0.675,NA
"10083",10083,0.1,0.2,1,0.6,0.05,0.05,0.15,0.25,0.05,0,0.614,NA
"10084",10084,0.1,0.2,1,0.5,0.05,0.05,0.15,0.25,0.05,0,0.527,NA
"10085",10085,0.1,0.2,1,0.4,0.05,0.05,0.15,0.25,0.05,0,0.394,NA
"10086",10086,0.1,0.2,1,0.8,0.1,0.05,0.15,0.25,0.05,0,0.705,NA
"10087",10087,0.1,0.2,1,0.7,0.1,0.05,0.15,0.25,0.05,0,0.657,NA
"10088",10088,0.1,0.2,1,0.6,0.1,0.05,0.15,0.25,0.05,0,0.592,NA
"10089",10089,0.1,0.2,1,0.5,0.1,0.05,0.15,0.25,0.05,0,0.499,NA
"10090",10090,0.1,0.2,1,0.4,0.1,0.05,0.15,0.25,0.05,0,0.362,NA
"10091",10091,0.1,0.2,1,0.8,0.15,0.05,0.15,0.25,0.05,0,0.69,NA
"10092",10092,0.1,0.2,1,0.7,0.15,0.05,0.15,0.25,0.05,0,0.638,NA
"10093",10093,0.1,0.2,1,0.6,0.15,0.05,0.15,0.25,0.05,0,0.569,NA
"10094",10094,0.1,0.2,1,0.5,0.15,0.05,0.15,0.25,0.05,0,0.472,NA
"10095",10095,0.1,0.2,1,0.4,0.15,0.05,0.15,0.25,0.05,0,0.333,NA
"10096",10096,0.1,0.2,1,0.8,0.2,0.05,0.15,0.25,0.05,0.699,0,NA
"10097",10097,0.1,0.2,1,0.7,0.2,0.05,0.15,0.25,0.05,0.647,0,NA
"10098",10098,0.1,0.2,1,0.6,0.2,0.05,0.15,0.25,0.05,0.575,0,NA
"10099",10099,0.1,0.2,1,0.5,0.2,0.05,0.15,0.25,0.05,0,0.445,NA
"10100",10100,0.1,0.2,1,0.4,0.2,0.05,0.15,0.25,0.05,0,0.307,NA
"10101",10101,0.1,0.2,1,0.8,0.05,0.1,0.15,0.25,0.05,0,0.719,NA
"10102",10102,0.1,0.2,1,0.7,0.05,0.1,0.15,0.25,0.05,0,0.675,NA
"10103",10103,0.1,0.2,1,0.6,0.05,0.1,0.15,0.25,0.05,0,0.614,NA
"10104",10104,0.1,0.2,1,0.5,0.05,0.1,0.15,0.25,0.05,0,0.527,NA
"10105",10105,0.1,0.2,1,0.4,0.05,0.1,0.15,0.25,0.05,0,0.394,NA
"10106",10106,0.1,0.2,1,0.8,0.1,0.1,0.15,0.25,0.05,0,0.705,NA
"10107",10107,0.1,0.2,1,0.7,0.1,0.1,0.15,0.25,0.05,0,0.657,NA
"10108",10108,0.1,0.2,1,0.6,0.1,0.1,0.15,0.25,0.05,0,0.592,NA
"10109",10109,0.1,0.2,1,0.5,0.1,0.1,0.15,0.25,0.05,0,0.499,NA
"10110",10110,0.1,0.2,1,0.4,0.1,0.1,0.15,0.25,0.05,0,0.362,NA
"10111",10111,0.1,0.2,1,0.8,0.15,0.1,0.15,0.25,0.05,0,0.69,NA
"10112",10112,0.1,0.2,1,0.7,0.15,0.1,0.15,0.25,0.05,0,0.638,NA
"10113",10113,0.1,0.2,1,0.6,0.15,0.1,0.15,0.25,0.05,0,0.569,NA
"10114",10114,0.1,0.2,1,0.5,0.15,0.1,0.15,0.25,0.05,0,0.472,NA
"10115",10115,0.1,0.2,1,0.4,0.15,0.1,0.15,0.25,0.05,0,0.333,NA
"10116",10116,0.1,0.2,1,0.8,0.2,0.1,0.15,0.25,0.05,0.683,0,NA
"10117",10117,0.1,0.2,1,0.7,0.2,0.1,0.15,0.25,0.05,0.627,0,NA
"10118",10118,0.1,0.2,1,0.6,0.2,0.1,0.15,0.25,0.05,0.55,0,NA
"10119",10119,0.1,0.2,1,0.5,0.2,0.1,0.15,0.25,0.05,0,0.445,NA
"10120",10120,0.1,0.2,1,0.4,0.2,0.1,0.15,0.25,0.05,0,0.307,NA
"10121",10121,0.1,0.2,1,0.8,0.05,0.15,0.15,0.25,0.05,0,0.719,NA
"10122",10122,0.1,0.2,1,0.7,0.05,0.15,0.15,0.25,0.05,0,0.675,NA
"10123",10123,0.1,0.2,1,0.6,0.05,0.15,0.15,0.25,0.05,0,0.614,NA
"10124",10124,0.1,0.2,1,0.5,0.05,0.15,0.15,0.25,0.05,0,0.527,NA
"10125",10125,0.1,0.2,1,0.4,0.05,0.15,0.15,0.25,0.05,0,0.394,NA
"10126",10126,0.1,0.2,1,0.8,0.1,0.15,0.15,0.25,0.05,0,0.705,NA
"10127",10127,0.1,0.2,1,0.7,0.1,0.15,0.15,0.25,0.05,0,0.657,NA
"10128",10128,0.1,0.2,1,0.6,0.1,0.15,0.15,0.25,0.05,0,0.592,NA
"10129",10129,0.1,0.2,1,0.5,0.1,0.15,0.15,0.25,0.05,0,0.499,NA
"10130",10130,0.1,0.2,1,0.4,0.1,0.15,0.15,0.25,0.05,0,0.362,NA
"10131",10131,0.1,0.2,1,0.8,0.15,0.15,0.15,0.25,0.05,0,0.69,NA
"10132",10132,0.1,0.2,1,0.7,0.15,0.15,0.15,0.25,0.05,0,0.638,NA
"10133",10133,0.1,0.2,1,0.6,0.15,0.15,0.15,0.25,0.05,0,0.569,NA
"10134",10134,0.1,0.2,1,0.5,0.15,0.15,0.15,0.25,0.05,0,0.472,NA
"10135",10135,0.1,0.2,1,0.4,0.15,0.15,0.15,0.25,0.05,0,0.333,NA
"10136",10136,0.1,0.2,1,0.8,0.2,0.15,0.15,0.25,0.05,0.666,0,NA
"10137",10137,0.1,0.2,1,0.7,0.2,0.15,0.15,0.25,0.05,0.606,0,NA
"10138",10138,0.1,0.2,1,0.6,0.2,0.15,0.15,0.25,0.05,0.395,0.135,0.693858415377403
"10139",10139,0.1,0.2,1,0.5,0.2,0.15,0.15,0.25,0.05,0,0.445,NA
"10140",10140,0.1,0.2,1,0.4,0.2,0.15,0.15,0.25,0.05,0,0.307,NA
"10141",10141,0.1,0.2,1,0.8,0.05,0.2,0.15,0.25,0.05,0,0.719,NA
"10142",10142,0.1,0.2,1,0.7,0.05,0.2,0.15,0.25,0.05,0,0.675,NA
"10143",10143,0.1,0.2,1,0.6,0.05,0.2,0.15,0.25,0.05,0,0.614,NA
"10144",10144,0.1,0.2,1,0.5,0.05,0.2,0.15,0.25,0.05,0,0.527,NA
"10145",10145,0.1,0.2,1,0.4,0.05,0.2,0.15,0.25,0.05,0,0.394,NA
"10146",10146,0.1,0.2,1,0.8,0.1,0.2,0.15,0.25,0.05,0,0.705,NA
"10147",10147,0.1,0.2,1,0.7,0.1,0.2,0.15,0.25,0.05,0,0.657,NA
"10148",10148,0.1,0.2,1,0.6,0.1,0.2,0.15,0.25,0.05,0,0.592,NA
"10149",10149,0.1,0.2,1,0.5,0.1,0.2,0.15,0.25,0.05,0,0.499,NA
"10150",10150,0.1,0.2,1,0.4,0.1,0.2,0.15,0.25,0.05,0,0.362,NA
"10151",10151,0.1,0.2,1,0.8,0.15,0.2,0.15,0.25,0.05,0,0.69,NA
"10152",10152,0.1,0.2,1,0.7,0.15,0.2,0.15,0.25,0.05,0,0.638,NA
"10153",10153,0.1,0.2,1,0.6,0.15,0.2,0.15,0.25,0.05,0,0.569,NA
"10154",10154,0.1,0.2,1,0.5,0.15,0.2,0.15,0.25,0.05,0,0.472,NA
"10155",10155,0.1,0.2,1,0.4,0.15,0.2,0.15,0.25,0.05,0,0.333,NA
"10156",10156,0.1,0.2,1,0.8,0.2,0.2,0.15,0.25,0.05,0.359,0.306,0.710033316947949
"10157",10157,0.1,0.2,1,0.7,0.2,0.2,0.15,0.25,0.05,0.218,0.394,0.69855166953849
"10158",10158,0.1,0.2,1,0.6,0.2,0.2,0.15,0.25,0.05,0.041,0.503,0.678853707026136
"10159",10159,0.1,0.2,1,0.5,0.2,0.2,0.15,0.25,0.05,0,0.445,NA
"10160",10160,0.1,0.2,1,0.4,0.2,0.2,0.15,0.25,0.05,0,0.307,NA
"10161",10161,0.1,0.2,1,0.8,0.05,0.05,0.2,0.25,0.05,0,0.719,NA
"10162",10162,0.1,0.2,1,0.7,0.05,0.05,0.2,0.25,0.05,0,0.675,NA
"10163",10163,0.1,0.2,1,0.6,0.05,0.05,0.2,0.25,0.05,0,0.614,NA
"10164",10164,0.1,0.2,1,0.5,0.05,0.05,0.2,0.25,0.05,0,0.527,NA
"10165",10165,0.1,0.2,1,0.4,0.05,0.05,0.2,0.25,0.05,0,0.394,NA
"10166",10166,0.1,0.2,1,0.8,0.1,0.05,0.2,0.25,0.05,0,0.705,NA
